Page ID,Facebook Page,Ad Library,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library,coalition,party,election,coder,Spend Money in Lombardia,Spend Money in Lazio
112524957892586,https://www.facebook.com/112524957892586,,the.cartographist,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1279289595457574,https://www.facebook.com/1279289595457574,,Zenzero Associazione,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
336474296563812,https://www.facebook.com/336474296563812,,Fimaa Italia Confcommercio - Federazione Italiana Mediatori Agenti d'Affari,FIMAA,≤100,1,,,,,FALSE,FALSE
801776099890304,https://www.facebook.com/801776099890304,,Sara Petra Illustration,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
106739227899316,https://www.facebook.com/106739227899316,,Zeta,Federico Roberti,≤100,1,,,,,FALSE,FALSE
144293048945865,https://www.facebook.com/144293048945865,,Knowità,Knowità Srl,≤100,2,,,,,FALSE,FALSE
119791764741698,https://www.facebook.com/119791764741698,,Rivista il Mulino,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
103703844791841,https://www.facebook.com/103703844791841,,Vincenzo Calce,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
315768485124369,https://www.facebook.com/315768485124369,,Partito Comunista,Partito Comunista,≤100,1,,,,,FALSE,FALSE
103191465604360,https://www.facebook.com/103191465604360,,Il Lupo Cerviero,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
402052193189194,https://www.facebook.com/402052193189194,,Siemens,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
109725215092123,https://www.facebook.com/109725215092123,,RFI Українською,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
1130973900408432,https://www.facebook.com/1130973900408432,,Italia News Online,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
338238743191322,https://www.facebook.com/338238743191322,,Handelskammer Bozen - Camera di commercio di Bolzano - Ciamena dl Comerz,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
104591961164723,https://www.facebook.com/104591961164723,,Giuseppe Minissale Consigliere Comunale,Giuseppe Minissale,≤100,1,,,,,FALSE,FALSE
356989207745941,https://www.facebook.com/356989207745941,,Mimmo Tuccillo,Domenico Tuccillo,≤100,2,,,,,FALSE,FALSE
1.3882E+15,https://www.facebook.com/1.3882E+15,,Francesco Ameli,Francesco Ameli,≤100,1,,,,,FALSE,FALSE
1781734858764515,https://www.facebook.com/1781734858764515,,Cascina Bellaria,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
2344500712254817,https://www.facebook.com/2344500712254817,,Ada Rattaro Sindaca - SiAmo Vermezzo con Zelo,Ada Rattaro Sindaca - SiAmo Vermezzo con Zelo,≤100,1,,,,,FALSE,FALSE
860701317410852,https://www.facebook.com/860701317410852,,Rifondazione Comunista - Federazione di Vicenza,Rifondazione Comunista Federazione Vicenza,≤100,1,,,,,FALSE,FALSE
272533203238562,https://www.facebook.com/272533203238562,,Clesi Prefabbricati,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
159941104940519,https://www.facebook.com/159941104940519,,Daniele Demattè.,Daniele Demattè,≤100,1,,,,,FALSE,FALSE
618777048545635,https://www.facebook.com/618777048545635,,Team K Bolzano-Bozen,Team K,≤100,1,,,,,FALSE,FALSE
186170825369294,https://www.facebook.com/186170825369294,,Domenico Bonanno,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
206131773480859,https://www.facebook.com/206131773480859,,Nello Rossi,Nello Rossi,≤100,1,,,,,FALSE,FALSE
1546955105336887,https://www.facebook.com/1546955105336887,,Davide Di Noi,Davide Di Noi,≤100,1,,,,,FALSE,FALSE
170666353596667,https://www.facebook.com/170666353596667,,Edoardo Menicocci,Edoardo Menicocci,≤100,1,,,,,FALSE,FALSE
105968106226134,https://www.facebook.com/105968106226134,,City Sport,City Sport,≤100,2,,,,,FALSE,FALSE
156005207915633,https://www.facebook.com/156005207915633,,Sinistra italiana del Trentino,Jacopo Zannini,≤100,1,,,,,FALSE,FALSE
121203452613763,https://www.facebook.com/121203452613763,,PD Città di Bassano,Domenico Riccio,≤100,1,,,,,FALSE,FALSE
172889129934299,https://www.facebook.com/172889129934299,,Fratelli d'Italia - Cerignola - Fg,Gianvito Casarella,≤100,1,,,,,FALSE,FALSE
386032761821034,https://www.facebook.com/386032761821034,,GIULIA MARCHIONNI,Giulia Marchionni,≤100,1,,,,,FALSE,FALSE
530978247010864,https://www.facebook.com/530978247010864,,Daniele Aiello,Daniele Aiello,≤100,1,,,,,FALSE,FALSE
107294341302938,https://www.facebook.com/107294341302938,,Domenico Gambino,Domenico Gambino,≤100,1,,,,,FALSE,FALSE
114413314869879,https://www.facebook.com/114413314869879,,Azione Soriano,Fiorenzo Castellani,≤100,1,,,,,FALSE,FALSE
101136318271055,https://www.facebook.com/101136318271055,,Comitato Progetto Comune,Maria Laura Faccini,≤100,1,,,,,FALSE,FALSE
468003700060232,https://www.facebook.com/468003700060232,,DINO PEPE,Dino Pepe,≤100,1,,,,,FALSE,FALSE
201860970558951,https://www.facebook.com/201860970558951,,Fratelli D’Italia Sacile,Francesco Morabito,≤100,1,,,,,FALSE,FALSE
100361385748217,https://www.facebook.com/100361385748217,,Il Celiaco indignato,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
667718393647509,https://www.facebook.com/667718393647509,,Fratelli d’Italia Rozzano,Maira Cacucci,≤100,1,,,,,FALSE,FALSE
103635991587837,https://www.facebook.com/103635991587837,,Angelo Procaccini,Angelo Procaccini,≤100,1,,,,,FALSE,FALSE
104542934755796,https://www.facebook.com/104542934755796,,Centro Multidisciplinare Apprendiamo,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
259250121425738,https://www.facebook.com/259250121425738,,Giuseppe Pasquile,Giuseppe Pasquile,≤100,1,,,,,FALSE,FALSE
102959495757061,https://www.facebook.com/102959495757061,,Cambiamo Insieme Mulazzo,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
100634605942122,https://www.facebook.com/100634605942122,,Urban Radio,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
718339961541798,https://www.facebook.com/718339961541798,,Daniele Mezzacapo - Vicesindaco Forlì,Daniele Mezzacapo,≤100,1,,,,,FALSE,FALSE
292557288123759,https://www.facebook.com/292557288123759,,AFemaleChoice,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
117266648305733,https://www.facebook.com/117266648305733,,LifeGate,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
100848442933394,https://www.facebook.com/100848442933394,,Raffaella Calò - Elezioni Regionali Lombardia 2023,Raffaella Calò,≤100,3,,,,,FALSE,FALSE
925888160756198,https://www.facebook.com/925888160756198,,Sinistra Italiana Macerata,Serena Cavalletti,≤100,1,,,,,FALSE,FALSE
452876318140312,https://www.facebook.com/452876318140312,,Valter Piscedda,Valter Piscedda,≤100,2,,,,,FALSE,FALSE
159910277972589,https://www.facebook.com/159910277972589,,Pippo Gennuso,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
853493821355481,https://www.facebook.com/853493821355481,,Insieme per Massa Lubrense,Insieme per Massa Lubrense,≤100,1,,,,,FALSE,FALSE
110257088624911,https://www.facebook.com/110257088624911,,carlosmilano_,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
104504081806303,https://www.facebook.com/104504081806303,,L'Isola dei Piccoli Passi A.P. S,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
877595239247631,https://www.facebook.com/877595239247631,,Pietro Fiocchi,Pietro Fiocchi,≤100,1,,,,,FALSE,FALSE
391541977847052,https://www.facebook.com/391541977847052,,Denis Madini - Personal Dog Trainer,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
111651598443200,https://www.facebook.com/111651598443200,,Pino Rotta,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
236865606346455,https://www.facebook.com/236865606346455,,Termocinque / Gruppo T5,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
916307621787435,https://www.facebook.com/916307621787435,,AMA - Accademia Mediterranea dell'Attore,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
108021935495425,https://www.facebook.com/108021935495425,,George Galanopoulos,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
42030289620,https://www.facebook.com/42030289620,,Federico Bussolin,Federico Bussolin,≤100,1,,,,,FALSE,FALSE
113868610177123,https://www.facebook.com/113868610177123,,Fratelli d'Italia Ponsacco,Fratelli d'Italia Ponsacco,≤100,1,,,,,FALSE,FALSE
114119718250379,https://www.facebook.com/114119718250379,,Masseroni Marco,Marco Masseroni,≤100,3,,,,,FALSE,FALSE
318132368620345,https://www.facebook.com/318132368620345,,Francesca Villa,Francesca Villa,≤100,1,,,,,FALSE,FALSE
116936844604264,https://www.facebook.com/116936844604264,,Con David Bonaventura,Con David Bonaventura,≤100,1,,,,,FALSE,FALSE
487697861290707,https://www.facebook.com/487697861290707,,Moros di Gina Tondo,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1933493643607841,https://www.facebook.com/1933493643607841,,Terrasanta.net,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1174777129317834,https://www.facebook.com/1174777129317834,,Istituto Nazionale di Studi sul Rinascimento,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
103281822653992,https://www.facebook.com/103281822653992,,Rita Coco - Demos,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
125149347500364,https://www.facebook.com/125149347500364,,Arci Milano,Tommaso Ferdinando Nogari Notarianni,≤100,3,,,,,FALSE,FALSE
100597899608604,https://www.facebook.com/100597899608604,,FACT Vicenza,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
394781987660145,https://www.facebook.com/394781987660145,,OVB Consulenza Patrimoniale  - Italia,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
782924635435040,https://www.facebook.com/782924635435040,,Tender Octopi,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
161460900714958,https://www.facebook.com/161460900714958,,Minerva - Associazione di Divulgazione Scientifica,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
600569267077438,https://www.facebook.com/600569267077438,,Francesca Riccardi,These ads ran without a disclaimer,≤100,4,,,,,FALSE,FALSE
155629941217169,https://www.facebook.com/155629941217169,,CRAI - Supermercati e negozi alimentari,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
1382196788699116,https://www.facebook.com/1382196788699116,,Filippo Degasperi,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
307409299288429,https://www.facebook.com/307409299288429,,Alberto Veronesi,These ads ran without a disclaimer,≤100,1,,,,,TRUE,FALSE
100523682944027,https://www.facebook.com/100523682944027,,filosomattia.official,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
324253041382779,https://www.facebook.com/324253041382779,,Xavier Cormier,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
105326115386676,https://www.facebook.com/105326115386676,,The New Voice of Ukraine,These ads ran without a disclaimer,≤100,10,,,,,FALSE,FALSE
1468582010125799,https://www.facebook.com/1468582010125799,,Leonardo Cecchi,Leonardo Cecchi,≤100,1,,,,,FALSE,FALSE
638708413000673,https://www.facebook.com/638708413000673,,FASS,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
869650986531570,https://www.facebook.com/869650986531570,,Luigi Grimaldi,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
337242959634555,https://www.facebook.com/337242959634555,,K-Pax,K-Pax Onlus Cooperatativa Sociale,≤100,1,,,,,FALSE,FALSE
828980700530234,https://www.facebook.com/828980700530234,,Amici Dei Popoli Padova,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
431053663949727,https://www.facebook.com/431053663949727,,Talking Hands - Con le mani mi racconto,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
231622230209239,https://www.facebook.com/231622230209239,,Nuno Eiró,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
101773465938136,https://www.facebook.com/101773465938136,,Fit for 55 - Explained,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
108032356040426,https://www.facebook.com/108032356040426,,PD Montebelluna,PD Montebelluna,≤100,1,,,,,FALSE,FALSE
107133621555354,https://www.facebook.com/107133621555354,,Croissant Design,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
82905689220,https://www.facebook.com/82905689220,,Stazione Rogers,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
100260436022410,https://www.facebook.com/100260436022410,,Moda_sostenibile_blog,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
158255431671176,https://www.facebook.com/158255431671176,,Kristopher Casati,Kristopher Casati,≤100,1,,,,,FALSE,FALSE
462112877855708,https://www.facebook.com/462112877855708,,Ermenegildo Rossi,Ermenegildo Rossi,≤100,1,,,,,FALSE,FALSE
87459005913,https://www.facebook.com/87459005913,,Galata Museo del Mare - Genova,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
186296048057540,https://www.facebook.com/186296048057540,,Turri,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
257752395143415,https://www.facebook.com/257752395143415,,Gianluca Cavada,Gianluca Cavada,≤100,1,,,,,FALSE,FALSE
100825528362137,https://www.facebook.com/100825528362137,,SGA srl,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
191618484209866,https://www.facebook.com/191618484209866,,Oasi Park,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
107788709735129,https://www.facebook.com/107788709735129,,TG Plus Treviso,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
1.61695E+15,https://www.facebook.com/1.61695E+15,,Cgil Benevento,CGIL Benevento,≤100,1,,,,,FALSE,FALSE
193287264058091,https://www.facebook.com/193287264058091,,SGL - Servizio Glaciologico Lombardo,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
378753352903423,https://www.facebook.com/378753352903423,,Aiteca,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
499481253550144,https://www.facebook.com/499481253550144,,Editrice La Scuola - Primaria,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
532356256845059,https://www.facebook.com/532356256845059,,Opes Italia,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
111248370311098,https://www.facebook.com/111248370311098,,Associazione SENZA PAURA,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
101337622512150,https://www.facebook.com/101337622512150,,Il lago inizia qui,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
108968771840180,https://www.facebook.com/108968771840180,,Aliseo,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
108017818636974,https://www.facebook.com/108017818636974,,Informiamoci e Attiviamoci per Ronciglione,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
37004778340,https://www.facebook.com/37004778340,,Nuovofilmstudio,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
102878508700855,https://www.facebook.com/102878508700855,,LiliBeo Family,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1009040395845744,https://www.facebook.com/1009040395845744,,Alleanza Civica per San Martino,Alleanza Civica per San Martino,≤100,1,,,,,FALSE,FALSE
104917341812515,https://www.facebook.com/104917341812515,,fondazionesslazio1900,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
105183201908061,https://www.facebook.com/105183201908061,,alessio.di.modica,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
510863975685698,https://www.facebook.com/510863975685698,,La Puglia in Più,Movimento La Puglia in Più,≤100,1,,,,,FALSE,FALSE
1256189614498949,https://www.facebook.com/1256189614498949,,Alberto Bozza,Alberto Bozza,≤100,2,,,,,FALSE,FALSE
101327682798805,https://www.facebook.com/101327682798805,,coffeebeansnews,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
237030166315927,https://www.facebook.com/237030166315927,,Andrea Blarasin,Andrea Blarasin,≤100,1,,,,,FALSE,FALSE
227274951361378,https://www.facebook.com/227274951361378,,Antonio Diplomatico - Sindaco di Boscoreale,Ester Diplomatico,≤100,1,,,,,FALSE,FALSE
102492652746324,https://www.facebook.com/102492652746324,,Uniti con Voi per Banchette,Emanuele Splendore,≤100,1,,,,,FALSE,FALSE
1603966533257308,https://www.facebook.com/1603966533257308,,Maria Cristina Pisani,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
109242328458928,https://www.facebook.com/109242328458928,,Giovanni Costanzo,Giovanni Costanzo,≤100,1,,,,,FALSE,FALSE
104623828329484,https://www.facebook.com/104623828329484,,crisalibri_letterarie,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
100351801584866,https://www.facebook.com/100351801584866,,TG Plus Venezia,Luca Marton,≤100,2,,,,,FALSE,FALSE
114142374843172,https://www.facebook.com/114142374843172,,Lanostraideaditerritorio,Antonio Novara,≤100,1,,,,,FALSE,FALSE
132947160060577,https://www.facebook.com/132947160060577,,Luca Sani,Luca Sani,≤100,1,,,,,FALSE,FALSE
19746387261,https://www.facebook.com/19746387261,,Humane Society International,These ads ran without a disclaimer,≤100,11,,,,,FALSE,FALSE
372335112183,https://www.facebook.com/372335112183,,Monica Rizzi,These ads ran without a disclaimer,≤100,1,,,,,TRUE,FALSE
1650088721886527,https://www.facebook.com/1650088721886527,,Elia MIANI,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
145182138891244,https://www.facebook.com/145182138891244,,Sto Italia,These ads ran without a disclaimer,≤100,4,,,,,FALSE,FALSE
370557446365305,https://www.facebook.com/370557446365305,,Deloitte,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
1590626850978164,https://www.facebook.com/1590626850978164,,Giovanni Russo,Giovanni Russo,≤100,1,,,,,FALSE,FALSE
108482248798486,https://www.facebook.com/108482248798486,,Comitato CineCittà AmbiVeri,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
280232892664950,https://www.facebook.com/280232892664950,,Ifrizz WATER,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
103502942105268,https://www.facebook.com/103502942105268,,ANCCP Certification Agency,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
204556343433745,https://www.facebook.com/204556343433745,,Alessandro Priori - Assessore Comune Velletri,Alessandro Priori,≤100,1,,,,,FALSE,FALSE
743906479019423,https://www.facebook.com/743906479019423,,Davide Betti Balducci,Davide Betti,≤100,1,,,,,FALSE,FALSE
53333471319,https://www.facebook.com/53333471319,,Fondazione L'Albero della Vita - onlus,Fondazione L'Albero della Vita - onlus,≤100,1,,,,,FALSE,FALSE
580324295505361,https://www.facebook.com/580324295505361,,Politico  Vincente,Stefano D'Agostino,≤100,1,,,,,FALSE,FALSE
147659485940490,https://www.facebook.com/147659485940490,,Comuniterrae,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
288775478327909,https://www.facebook.com/288775478327909,,Liria,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
345855442266755,https://www.facebook.com/345855442266755,,Nojolia,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1706656329578118,https://www.facebook.com/1706656329578118,,Alfredo Vinciguerra,Alfredo Vinciguerra,≤100,1,,,,,FALSE,FALSE
1509615162645245,https://www.facebook.com/1509615162645245,,Amnesty International Castelli Romani,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
500948160053562,https://www.facebook.com/500948160053562,,Monica Sambo per Venezia,Monica Sambo,≤100,2,,,,,FALSE,FALSE
107047361519229,https://www.facebook.com/107047361519229,,Strade Consulting,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
103424691248564,https://www.facebook.com/103424691248564,,Circolo Fratelli d'Italia-Alleanza Nazionale Tor de Cenci/Spinaceto,Cristiano Ciotta,≤100,1,,,,,FALSE,FALSE
107945458096605,https://www.facebook.com/107945458096605,,Hello Energy,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
102179482130095,https://www.facebook.com/102179482130095,,jackdmarch,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
109987698155784,https://www.facebook.com/109987698155784,,"Sabrina Perrone, consigliere comunale",Sabrina Perrone,≤100,1,,,,,FALSE,FALSE
110345991123871,https://www.facebook.com/110345991123871,,eMission,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
105894125733520,https://www.facebook.com/105894125733520,,Carlini Sarah,Sarah Carlini,≤100,1,,,,,FALSE,FALSE
289752771388757,https://www.facebook.com/289752771388757,,Culligan Italiana,These ads ran without a disclaimer,≤100,1,,,,,TRUE,TRUE
103263871802074,https://www.facebook.com/103263871802074,,Enjoy Calabria,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
101329606157872,https://www.facebook.com/101329606157872,,Notizie dall'Italia,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
807956752549994,https://www.facebook.com/807956752549994,,Corpo della Guardia di Rocca,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
533884160419305,https://www.facebook.com/533884160419305,,Companies of the Future,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
105072572049881,https://www.facebook.com/105072572049881,,lucreziagranzetti,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
104210531887775,https://www.facebook.com/104210531887775,,Terra Dea Comitato Ambientalista San Giorgio a Cremano Na,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1199584016870779,https://www.facebook.com/1199584016870779,,Bayer Italia,Bayer Italia,≤100,1,,,,,FALSE,FALSE
646044448780225,https://www.facebook.com/646044448780225,,Be Kind,These ads ran without a disclaimer,≤100,16,,,,,FALSE,FALSE
217714105263707,https://www.facebook.com/217714105263707,,Multicut A/S,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
109019128001316,https://www.facebook.com/109019128001316,,A proposito di Natura,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
114423861549177,https://www.facebook.com/114423861549177,,riccardopezzopane,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
171924262096,https://www.facebook.com/171924262096,,MBNews,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
135939353144289,https://www.facebook.com/135939353144289,,Alcantara,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
957434234335752,https://www.facebook.com/957434234335752,,PD Comiso-Pedalino,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
111087784707438,https://www.facebook.com/111087784707438,,Lorenzo Pacini,These ads ran without a disclaimer,≤100,2,,,,,TRUE,FALSE
301933903344872,https://www.facebook.com/301933903344872,,I Custodi delle Vie Cave,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
228306684015272,https://www.facebook.com/228306684015272,,Diego Di Franco - Il Meraviglioso Mondo Dei Papà,Diego Di Franco,≤100,1,,,,,FALSE,FALSE
1583906838560814,https://www.facebook.com/1583906838560814,,Noi che credevamo,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1.83585E+15,https://www.facebook.com/1.83585E+15,,ULTRASOUNDtech,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
102887921779425,https://www.facebook.com/102887921779425,,Il Gallo Silvestre,Di Bello Alberto Carlo Luigi,≤100,1,,,,,FALSE,FALSE
1610341495728645,https://www.facebook.com/1610341495728645,,Acqua24 - Umbria,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1424071557850789,https://www.facebook.com/1424071557850789,,Associazione Le Onde - Onlus,Le Onde Onlus,≤100,2,,,,,FALSE,FALSE
1858802524437567,https://www.facebook.com/1858802524437567,,Giovanna Cristina Vivinetto,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
279234965434875,https://www.facebook.com/279234965434875,,Energit,Energ.it Spa,≤100,1,,,,,FALSE,FALSE
178231156698,https://www.facebook.com/178231156698,,Telepass,Telepass,≤100,1,,,,,FALSE,FALSE
109505429074533,https://www.facebook.com/109505429074533,,Sellerio,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1436574110003592,https://www.facebook.com/1436574110003592,,Legambiente Valdera ETS,Carlo Galletti,≤100,1,,,,,FALSE,FALSE
1517088885216557,https://www.facebook.com/1517088885216557,,AIG,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
25054822553,https://www.facebook.com/25054822553,,Mondadori,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
101023064952494,https://www.facebook.com/101023064952494,,Studio Legale Perillo - La Manna,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
102501564857390,https://www.facebook.com/102501564857390,,Chi è Cufter?,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
554378897906935,https://www.facebook.com/554378897906935,,Diana De Marchi,These ads ran without a disclaimer,≤100,1,,,,,TRUE,FALSE
1436656116642646,https://www.facebook.com/1436656116642646,,Threadheads,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
182266801912488,https://www.facebook.com/182266801912488,,Massimiliano Smeriglio,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
189556995002,https://www.facebook.com/189556995002,,il mattino di Padova,These ads ran without a disclaimer,≤100,8,,,,,FALSE,FALSE
683436135352620,https://www.facebook.com/683436135352620,,Rothoblaas solutions for safety,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
736803309798841,https://www.facebook.com/736803309798841,,Lamezia Gas,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
2444637612428306,https://www.facebook.com/2444637612428306,,Andrea Montemurro,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
103883909128749,https://www.facebook.com/103883909128749,,The Muffa,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
107344867974189,https://www.facebook.com/107344867974189,,Agenzia Nord-Est,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
371985439521114,https://www.facebook.com/371985439521114,,Iaciofano Carmine,Mandataria Mariangela Fusco per Candidato Iaciofano Carmine,≤100,4,,,,,FALSE,FALSE
101732063293364,https://www.facebook.com/101732063293364,,Istituto Toniolo,Istituto Toniolo,≤100,1,,,,,FALSE,FALSE
100279282975196,https://www.facebook.com/100279282975196,,Woomanity,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
31693491382,https://www.facebook.com/31693491382,,Nuovo Cinema Aquila,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
110667650558756,https://www.facebook.com/110667650558756,,Opera di Padre Marella,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
109325891699629,https://www.facebook.com/109325891699629,,Matteo Turconi Sormani,Matteo Turconi Sormani,≤100,1,,,,,FALSE,FALSE
103727785931498,https://www.facebook.com/103727785931498,,Servizi Integrati d'Impresa,Servizi Integrati d'Impresa,≤100,1,,,,,FALSE,FALSE
315845435795981,https://www.facebook.com/315845435795981,,Michele Russo,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
108908061937278,https://www.facebook.com/108908061937278,,StockGain,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
109781560625892,https://www.facebook.com/109781560625892,,Studio Legale Irma Conti,Fabio Stancati,≤100,1,,,,,FALSE,FALSE
449065815176930,https://www.facebook.com/449065815176930,,D'apolito X Tutti,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
459381904121368,https://www.facebook.com/459381904121368,,Pietro Bussolati,These ads ran without a disclaimer,≤100,1,,,,,TRUE,FALSE
